event_id,user_id,ts,event_type,paywall_type,converted,price
e_ceed43d6f2924e7c,u_03d1bd4f3d79,2024-06-12 01:31:00,habitDone,,,
e_90121f439828493e,u_123c7b09a2b2,2024-06-12 01:38:00,appOpen,,,
e_8bae72e50f044b8c,u_1ec4525fd372,2024-06-12 01:51:00,habitDone,,,
e_b21932e7db2c48a9,u_1ca83fd42479,2024-06-12 02:03:00,appOpen,,,
e_88db7ed5ccc4496a,u_9c1d8c33b231,2024-06-12 02:09:00,contentViewed_other,,,
e_396dc67ebf98461a,u_70b49e8b4c69,2024-06-12 02:14:00,habitDone,,,
e_25451c24b1bd47fc,alice,2024-06-12 02:17:00,habitDone,,,
e_768e1f13da834ce9,u_936ba6fdd287,2024-06-12 02:18:00,appOpen,,,
e_8310f9ab12264e16,u_e530e878b1b3,2024-06-12 02:21:00,contentViewed_sleep,,,
e_593569aa63da4961,u_9e7e6fd97a71,2024-06-12 02:22:00,appOpen,,,
e_05fb9dc07d5b4e23,u_fda5f6cb34aa,2024-06-12 02:22:00,contentViewed_anxiety,,,
e_7e6a7553a940431a,u_bee4a1cb95aa,2024-06-12 02:23:00,contentViewed_other,,,
e_6e65242518024d29,u_f4d05927cfc3,2024-06-12 02:27:00,contentViewed_bible,,,
e_47bb92a0402f47c8,u_c30109710ee8,2024-06-12 02:34:00,habitDone,,,
e_ea8520fc3ec04054,u_1b68f45c042a,2024-06-12 02:36:00,contentViewed_bible,,,
e_ac3f19f832f04bce,u_ce09cc3e0752,2024-06-12 02:36:00,contentViewed_bible,,,
e_a26c40b5e6eb400e,u_91ed454b70ce,2024-06-12 02:39:00,contentViewed_other,,,
e_494e358fca7849cf,u_3505e126807e,2024-06-12 02:44:00,appOpen,,,
e_3ea163aad5b34ed9,u_24813b1c6f00,2024-06-12 02:56:00,habitDone,,,
e_b752be13c4e5485e,u_bd0765ff8655,2024-06-12 03:00:00,contentViewed_sleep,,,
e_24e98fb93ca848e2,u_14cf2086c2b3,2024-06-12 03:09:00,habitDone,,,
e_1d0c2a98cfaf435d,u_0412c4612b61,2024-06-12 03:13:00,habitDone,,,
e_9454824af8414d04,u_459a0a900aa4,2024-06-12 03:14:00,appOpen,,,
e_ae439b59f3cc41b4,u_3ea3ab2977ae,2024-06-12 03:16:00,appOpen,,,
e_4f98526c3448424b,u_92e05ecfa13b,2024-06-12 03:23:00,appOpen,,,
e_2d7dd15e41794faa,u_30cb13c0ae71,2024-06-12 03:25:00,contentViewed_bible,,,
e_94898d2f56434f3e,u_5f7ae6eb1a88,2024-06-12 03:32:00,habitDone,,,
e_35cbd94f30c14a61,u_1423e7848a12,2024-06-12 03:35:00,appOpen,,,
e_c7444e35f98a4da7,u_1d50114d3b33,2024-06-12 03:35:00,habitDone,,,
e_b42e0ca440944c80,u_01470ce55ec2,2024-06-12 03:36:00,appOpen,,,
e_bd7d2db87e714fd8,u_694f14cb015d,2024-06-12 03:45:00,habitDone,,,
e_289351c0cc734bdb,u_9f32d7501461,2024-06-12 03:47:00,appOpen,,,
e_b6472c1d7d1a4dcd,u_7e234e8cdf65,2024-06-12 03:51:00,appOpen,,,
e_1ff9ce9a7e2944bc,u_de52ce95b58a,2024-06-12 03:51:00,appOpen,,,
e_607ad8c59c254178,u_afb309020284,2024-06-12 03:54:00,contentViewed_anxiety,,,
e_2d78f65463a04d0e,u_63c6949a4670,2024-06-12 03:58:00,habitDone,,,
e_698600f3d7684470,u_27a7ec3dd5fc,2024-06-12 04:00:00,contentViewed_anxiety,,,
e_e4f741329c4347a9,u_d8ff0425eebf,2024-06-12 04:01:00,appOpen,,,
e_e5328c9b79fc46dc,u_cb9c716a0cba,2024-06-12 04:07:00,contentViewed_other,,,
e_1bf0690695914e65,u_16848a5c41f0,2024-06-12 04:17:00,habitDone,,,
e_9dbb10bd9996442b,u_cf424c0c36cb,2024-06-12 04:18:00,habitDone,,,
e_c972dcde5461408d,u_d8b9d7cf8bc5,2024-06-12 04:20:00,contentViewed_sleep,,,
e_1ffb04e40b8843f0,u_1b48eaec48b3,2024-06-12 04:22:00,contentViewed_other,,,
e_400fbfd6359b43ba,u_da7a5a25b6a7,2024-06-12 04:44:00,habitDone,,,
e_a14829e1c2b7457f,u_28250dd793ed,2024-06-12 04:53:00,contentViewed_sleep,,,
e_ec0a553a92794faa,u_27a7ec3dd5fc,2024-06-12 04:55:00,contentViewed_anxiety,,,
e_2cb827674e5b46e0,u_1d543edc8ea5,2024-06-12 05:00:00,appOpen,,,
e_bf9a087f1b6249bc,u_a0640626bc35,2024-06-12 05:13:00,appOpen,,,
e_733fb591bd044558,u_3f5818a001f7,2024-06-12 05:21:00,contentViewed_other,,,
e_c5c9fc2785f04d46,u_0ac60b811213,2024-06-12 05:44:00,habitDone,,,
e_e6e9e1a32acc4868,u_d368140d746b,2024-06-12 05:48:00,habitDone,,,
e_778f78cbdf1e4e54,u_c5aca975f775,2024-06-12 05:49:00,appOpen,,,
e_97a1d07d53634345,u_63c6949a4670,2024-06-12 05:52:00,appOpen,,,
e_9af709c863ff4cc2,u_ee69a6bd77e0,2024-06-12 06:02:00,contentViewed_other,,,
e_3140830894724ed1,u_03b69254fcf3,2024-06-12 06:05:00,contentViewed_other,,,
e_d34eb9dece9842c4,u_80d95d5299af,2024-06-12 06:13:00,appOpen,,,
e_b0f4ab97888e40b1,u_d628128c2aa2,2024-06-12 06:19:00,habitDone,,,
e_d59e194448e74058,u_dc6a07c93da8,2024-06-12 06:26:00,contentViewed_other,,,
e_bfe8da04b48840f0,u_573490b9a8ac,2024-06-12 06:28:00,appOpen,,,
e_e8fe776f34f44a41,u_ec3a342f4456,2024-06-12 06:30:00,appOpen,,,
e_5ada541fa8634137,u_29f5bfbc7288,2024-06-12 06:39:00,contentViewed_other,,,
e_2a3c52cfde324826,u_bdead18cbc13,2024-06-12 06:51:00,contentViewed_anxiety,,,
e_210a6ac395b3413e,u_eefc88365f8f,2024-06-12 06:55:00,contentViewed_other,,,
e_4c50ec8286714542,u_90f5181b0ff7,2024-06-12 06:57:00,appOpen,,,
e_2afff446f7fa4488,u_832b526ba654,2024-06-12 07:11:00,contentViewed_bible,,,
e_81dac24ce876442b,u_1ce93fc10cc2,2024-06-12 07:11:00,habitDone,,,
e_041dcb752d0d4702,u_2ab952edbd53,2024-06-12 07:11:00,appOpen,,,
e_1237f2304dba45af,u_d34f57bc3113,2024-06-12 07:15:00,habitDone,,,
e_c9d6f0febbe6491c,u_8b1a2136c77e,2024-06-12 07:16:00,habitDone,,,
e_ceaa50f62f1f48d1,u_63c6949a4670,2024-06-12 07:16:00,appOpen,,,
e_129dcc15a1e445af,u_534c574662eb,2024-06-12 07:22:00,appOpen,,,
e_8f08bacaa6f74393,u_832b526ba654,2024-06-12 07:39:00,habitDone,,,
e_400e191fed824418,u_882d937c328a,2024-06-12 07:41:00,contentViewed_anxiety,,,
e_b433b435e1574558,u_d2393d0133b8,2024-06-12 07:46:00,contentViewed_sleep,,,
e_d5e1e1a0d41f452d,u_bd4380f050f8,2024-06-12 07:52:00,appOpen,,,
e_ff2b37bd393d46ca,u_b0d6d1b87ff3,2024-06-12 07:52:00,contentViewed_other,,,
e_c97465583f9d4ea6,u_3b96eb2efc23,2024-06-12 07:56:00,habitDone,,,
e_2a5f50279b4d465f,u_ba3f9c39737b,2024-06-12 07:57:00,contentViewed_anxiety,,,
e_8d8ad36784c345d4,u_13e190a1e5f9,2024-06-12 08:01:00,appOpen,,,
e_6206bc9fdefe4a00,u_f96aceb5ae7c,2024-06-12 08:04:00,appOpen,,,
e_e38445e6302c4cc6,u_8d54c0283d2b,2024-06-12 08:06:00,paywallShown,anxiety,False,
e_396bde145cab4a36,u_f8ed04637876,2024-06-12 08:08:00,contentViewed_bible,,,
e_f98d214be375456f,u_147b97a5d258,2024-06-12 08:14:00,paywallShown,sleep,False,
e_ef39d0bf59304be9,u_329c10faf351,2024-06-12 08:16:00,paywallShown,sleep,False,
e_cd61681f6b8d4e17,u_103fbb2982bb,2024-06-12 08:19:00,contentViewed_other,,,
e_897c6c7a1b764691,u_cf424c0c36cb,2024-06-12 08:23:00,paywallShown,sleep,True,
e_667d8f0a966e4641,u_27a7ec3dd5fc,2024-06-12 08:23:00,habitDone,,,
e_4476eed005e44f39,u_7e234e8cdf65,2024-06-12 08:24:00,paywallShown,sleep,False,
e_1685b6a0deee46cc,u_5e378d966e57,2024-06-12 08:29:00,habitDone,,,
e_2d7a8ec0b7be4790,u_f7c0118a0ca0,2024-06-12 08:30:00,appOpen,,,
e_0682498451d04af6,u_a2aec86bfcb5,2024-06-12 08:31:00,contentViewed_bible,,,
e_b20dd3262c974f2e,u_aee64b44d234,2024-06-12 08:32:00,contentViewed_sleep,,,
e_6255352d4605478a,u_d2dd099f8f31,2024-06-12 08:34:00,appOpen,,,
e_cf87cc29ee274730,u_1fefd6e50fb2,2024-06-12 08:34:00,paywallShown,biblestudy,True,
e_09b730ab3dce4f9e,u_9872918b822a,2024-06-12 08:36:00,contentViewed_other,,,
e_99618222989c47fc,u_2e562937c916,2024-06-12 08:39:00,paywallShown,anxiety,True,
e_d232f017d99d4b1a,u_b395c4da4d13,2024-06-12 08:39:00,appOpen,,,
e_526fbda874954f28,u_13e190a1e5f9,2024-06-12 08:39:00,contentViewed_bible,,,
e_620647d32edf4187,u_cf424c0c36cb,2024-06-12 08:42:00,purchaseCompleted,sleep,,14.99
e_63f470a0c57a45b1,u_80d95d5299af,2024-06-12 08:50:00,contentViewed_anxiety,,,
e_5a929ed67b874e5c,u_1592d7ed7a46,2024-06-12 08:52:00,contentViewed_bible,,,
e_2a9fb02ab78c40e8,u_ebdede3e621e,2024-06-12 08:55:00,habitDone,,,
e_1a1e3a25f6e34753,u_302621428096,2024-06-12 08:55:00,appOpen,,,
e_720ea145202a4987,u_1fefd6e50fb2,2024-06-12 08:57:00,purchaseCompleted,biblestudy,,19.99
e_c65a4e9866c74995,u_3f5818a001f7,2024-06-12 09:03:00,contentViewed_bible,,,
e_61f036052f084269,u_2e562937c916,2024-06-12 09:05:00,purchaseCompleted,anxiety,,9.99
e_8359ea1924b7488d,u_a906222673e6,2024-06-12 09:09:00,paywallShown,generic,False,
e_28d991c7bfe544e0,u_f22239c9fd00,2024-06-12 09:11:00,habitDone,,,
e_2b69631781694100,u_5b93257ffdae,2024-06-12 09:13:00,contentViewed_other,,,
e_dc3b7667768747fb,u_1b48eaec48b3,2024-06-12 09:25:00,habitDone,,,
e_345d0d22162b4c2d,u_5f94f538861c,2024-06-12 09:36:00,appOpen,,,
e_1c8bfd3d91364c12,u_01fadc6148c5,2024-06-12 09:41:00,habitDone,,,
e_07017e8409b94fec,u_fe685e2f213f,2024-06-12 09:45:00,paywallShown,generic,False,
e_fbf97b037f8c41bc,u_253a565fc359,2024-06-12 09:51:00,contentViewed_anxiety,,,
e_fbd51599526a45b7,u_1f47bb80d180,2024-06-12 09:52:00,contentViewed_other,,,
e_624a5cb225464385,u_db3abf39d19c,2024-06-12 09:56:00,paywallShown,generic,False,
e_744eb814dda644f9,u_f8f878217575,2024-06-12 09:59:00,paywallShown,sleep,True,
e_79305957cff8429f,u_147b97a5d258,2024-06-12 10:03:00,habitDone,,,
e_5be9457d19f64525,u_f8f878217575,2024-06-12 10:11:00,purchaseCompleted,sleep,,9.99
e_4a3c222841314565,u_119e73635faf,2024-06-12 10:14:00,contentViewed_sleep,,,
e_d126700361e942be,u_dc6a07c93da8,2024-06-12 10:17:00,habitDone,,,
e_f4c244fb431e4b24,u_3abf5b2227e6,2024-06-12 10:19:00,paywallShown,biblestudy,False,
e_cc3a45faf63c452a,u_459a0a900aa4,2024-06-12 10:19:00,contentViewed_bible,,,
e_a7281a73a4ec4ad9,u_feeb8c63210e,2024-06-12 10:22:00,paywallShown,biblestudy,False,
e_9eddebd3e6fc49d3,u_6394bb62203e,2024-06-12 10:24:00,habitDone,,,
e_84168e4d181e4329,u_d6e51273bff0,2024-06-12 10:27:00,habitDone,,,
e_a4cafacfce8141ee,u_4b30aca89c52,2024-06-12 10:28:00,habitDone,,,
e_a2c52c25d7d54022,u_fef8c5ff278b,2024-06-12 10:40:00,appOpen,,,
e_a2fab3fd6c3f4122,u_16a3d7b95ff8,2024-06-12 10:42:00,contentViewed_sleep,,,
e_361f5ab6bb8a41bf,u_bc450e6d232c,2024-06-12 10:43:00,habitDone,,,
e_3bb665c25d4c4d7e,u_29f8ed7e11d3,2024-06-12 10:47:00,appOpen,,,
e_710149608b074675,u_094b4b2149db,2024-06-12 10:52:00,contentViewed_sleep,,,
e_cc9760500b5c48e9,u_f925f907a71e,2024-06-12 10:53:00,paywallShown,generic,False,
e_74b1a8c3de564597,u_302621428096,2024-06-12 10:54:00,habitDone,,,
e_7ab6cc35b29b4ab5,u_459a0a900aa4,2024-06-12 10:59:00,appOpen,,,
e_e6dc9270ae0944ba,u_85c465c0c2f4,2024-06-12 10:59:00,contentViewed_other,,,
e_044aa9028bc4437a,u_d2dd099f8f31,2024-06-12 11:14:00,contentViewed_anxiety,,,
e_08d7c9da50984543,u_3c375117cce4,2024-06-12 11:26:00,habitDone,,,
e_0d49d90e2cb34971,u_cf424c0c36cb,2024-06-12 11:29:00,appOpen,,,
e_1e79c28b9f694945,u_222dfcc6c145,2024-06-12 11:36:00,contentViewed_anxiety,,,
e_2410ead9c68f44f0,u_ec822df54efc,2024-06-12 11:39:00,habitDone,,,
e_1895abe1a2b14c08,u_d3e51a24f6e2,2024-06-12 11:42:00,contentViewed_other,,,
e_79c0049182154ca0,u_fecfe632c45b,2024-06-12 11:55:00,habitDone,,,
e_972739083a7842c7,u_6473feacb320,2024-06-12 11:55:00,paywallShown,anxiety,False,
e_ac8ecd528c93458f,u_ce09cc3e0752,2024-06-12 11:55:00,habitDone,,,
e_041120c1415d474d,u_9fe118df4b41,2024-06-12 11:55:00,contentViewed_anxiety,,,
e_6c680c3600174d46,u_3724db01058c,2024-06-12 12:01:00,paywallShown,biblestudy,False,
e_bc327e48ed764235,u_31d8b5f662d0,2024-06-12 12:06:00,paywallShown,sleep,False,
e_0585606d141444c1,u_995ecfc2c16a,2024-06-12 12:07:00,paywallShown,biblestudy,False,
e_7d280731d2394646,u_e530e878b1b3,2024-06-12 12:07:00,paywallShown,anxiety,False,
e_8fd4589af69949c6,u_127fdcd65ab4,2024-06-12 12:10:00,appOpen,,,
e_9a8784c7298542e9,u_7a1de7617b28,2024-06-12 12:11:00,contentViewed_anxiety,,,
e_8eddeb2ace874ef2,u_f925f907a71e,2024-06-12 12:13:00,contentViewed_other,,,
e_6a139213723b4a04,u_02053f2a18d1,2024-06-12 12:16:00,habitDone,,,
e_8d2ef4e136c04a31,u_29f5bfbc7288,2024-06-12 12:21:00,paywallShown,biblestudy,False,
e_489a3854135a4158,u_838900257f98,2024-06-12 12:26:00,contentViewed_anxiety,,,
e_cb1faafc1d4a469d,u_1d543edc8ea5,2024-06-12 12:38:00,contentViewed_anxiety,,,
e_091ea89ba9734c25,u_63c6949a4670,2024-06-12 12:39:00,paywallShown,generic,False,
e_dd1f68e109b142ae,u_a6dfa26eba69,2024-06-12 12:47:00,contentViewed_other,,,
e_162c7b12f2a747af,u_6aa5a3df5c39,2024-06-12 12:47:00,habitDone,,,
e_7dd6eb7f06a84a5e,u_958bc3e361d4,2024-06-12 12:47:00,habitDone,,,
e_9d8d59597f5d402c,u_19b6c471faa0,2024-06-12 12:51:00,habitDone,,,
e_8cf2f89e20dc48cb,u_a2aec86bfcb5,2024-06-12 12:53:00,habitDone,,,
e_d7d1e114f09e4ae0,u_712cb8607d6e,2024-06-12 12:57:00,paywallShown,anxiety,True,
e_d11ac5ee003a4f69,u_de1d0b799ad0,2024-06-12 13:02:00,contentViewed_other,,,
e_3aa12d5d92b94a88,u_49c674c24aad,2024-06-12 13:03:00,appOpen,,,
e_91d8c32fb9734e38,u_3071e820cd3d,2024-06-12 13:06:00,contentViewed_bible,,,
e_64aac53d8af344d7,u_712cb8607d6e,2024-06-12 13:09:00,purchaseCompleted,anxiety,,14.99
e_1fbb35995ff3438a,u_e530e878b1b3,2024-06-12 13:15:00,contentViewed_sleep,,,
e_313c73075cfa4a50,u_4b30aca89c52,2024-06-12 13:18:00,habitDone,,,
e_505fa748e0334a3c,u_24f5664b9a03,2024-06-12 13:19:00,contentViewed_sleep,,,
e_557ad745413645d1,u_a392fbdaae9b,2024-06-12 13:23:00,contentViewed_bible,,,
e_3364df824bf94802,u_eec8cb3cbea4,2024-06-12 13:23:00,habitDone,,,
e_ee8b31aef7344bc6,u_bd4380f050f8,2024-06-12 13:23:00,contentViewed_anxiety,,,
e_d9eb6ff9622c4aef,u_5ac2fbb63339,2024-06-12 13:27:00,contentViewed_anxiety,,,
e_d660be3783fb4eed,u_899e6cc1717e,2024-06-12 13:29:00,contentViewed_other,,,
e_856b60c71e0846ee,u_9af838eb85c1,2024-06-12 13:34:00,contentViewed_bible,,,
e_dbe80e34d625493a,u_45175f12bcc8,2024-06-12 13:37:00,paywallShown,sleep,True,
e_caf99743c14e4312,u_2595cee18f7e,2024-06-12 13:39:00,paywallShown,anxiety,False,
e_c7f0c387763b4089,u_422c3b9e7afa,2024-06-12 13:40:00,habitDone,,,
e_56dc399815e64c21,u_45175f12bcc8,2024-06-12 13:40:00,purchaseCompleted,sleep,,9.99
e_080c85b598d6426a,u_5853ec2a0ef6,2024-06-12 13:44:00,habitDone,,,
e_023d0e4f324d470c,u_b9c906e11dac,2024-06-12 13:50:00,contentViewed_other,,,
e_653d8d27fe3c4da9,u_04410e3ca402,2024-06-12 13:51:00,contentViewed_sleep,,,
e_24e7a67ced9747f6,u_e023ddb94fa0,2024-06-12 13:53:00,contentViewed_anxiety,,,
e_373c5127cfd547cd,u_26d7271c386e,2024-06-12 13:58:00,paywallShown,sleep,False,
e_f06bfe80e9a247fe,u_08ddc17b533e,2024-06-12 14:13:00,habitDone,,,
e_855e0a4d055f44eb,u_d91c5bdc891b,2024-06-12 14:20:00,contentViewed_other,,,
e_edb58b2d3ec14578,u_fd839bfe5c4b,2024-06-12 14:23:00,habitDone,,,
e_5d1681e52ce842f9,u_bd4380f050f8,2024-06-12 14:23:00,paywallShown,sleep,False,
e_ade060e094e944c3,u_c5aca975f775,2024-06-12 14:25:00,contentViewed_sleep,,,
e_852656e4424249fd,u_ef2a2c97bc30,2024-06-12 14:28:00,appOpen,,,
e_12d353d2382f40c9,u_5944f1b6c328,2024-06-12 14:29:00,paywallShown,generic,False,
e_b15f7faf52d146c9,u_82204ead09fb,2024-06-12 14:30:00,appOpen,,,
e_877c9c0c49b343f0,u_5b65a2c308f0,2024-06-12 14:36:00,appOpen,,,
e_8fe0eeb5a4b049d4,u_9d871677e137,2024-06-12 14:43:00,paywallShown,sleep,False,
e_b0cc7accb2b947c5,u_556ef4808ff1,2024-06-12 14:46:00,paywallShown,sleep,False,
e_2977ca398ce6407a,u_1d543edc8ea5,2024-06-12 14:47:00,contentViewed_other,,,
e_2179f002b5054544,u_45175f12bcc8,2024-06-12 14:53:00,contentViewed_sleep,,,
e_12143ca5a87849c7,u_fa9839142f5b,2024-06-12 14:54:00,contentViewed_bible,,,
e_d9f8df37a06b446c,u_1d50114d3b33,2024-06-12 15:10:00,contentViewed_other,,,
e_b13f423181484258,u_262f68d16fc2,2024-06-12 15:11:00,appOpen,,,
e_16fa952083c64705,u_0412c4612b61,2024-06-12 15:26:00,contentViewed_anxiety,,,
e_a05813fa2c4f433d,u_618e85339b68,2024-06-12 15:33:00,appOpen,,,
e_e17c93d57ffc43c6,u_1423e7848a12,2024-06-12 15:42:00,habitDone,,,
e_8a3e1c9c86c14d4c,u_119e73635faf,2024-06-12 15:45:00,paywallShown,sleep,False,
e_d56e5aab6e504e82,u_48cf739a1935,2024-06-12 15:50:00,contentViewed_other,,,
e_b6b9f29a4b774a1b,u_735265d6930d,2024-06-12 15:54:00,paywallShown,sleep,False,
e_28ec737534074d94,u_fe2509249f86,2024-06-12 15:55:00,paywallShown,generic,False,
e_10a83e011faa48db,u_8b1a2136c77e,2024-06-12 15:59:00,contentViewed_other,,,
e_4bffb91db66b4db8,u_eb9f76f1aca9,2024-06-12 15:59:00,contentViewed_bible,,,
e_7b404ac88ee247fa,u_942b0f7287af,2024-06-12 16:07:00,habitDone,,,
e_5571694649a3412c,u_6d2545c9a024,2024-06-12 16:10:00,appOpen,,,
e_ce6db0ccae834eac,u_b7fa75101f75,2024-06-12 16:12:00,contentViewed_other,,,
e_9550b4cd81c4417e,u_6cd1dfcf0adb,2024-06-12 16:13:00,contentViewed_sleep,,,
e_debd8722e57440b3,u_556ef4808ff1,2024-06-12 16:16:00,contentViewed_bible,,,
e_75bb56a1d06c4af4,u_5f25b447e16e,2024-06-12 16:20:00,habitDone,,,
e_dad63d6393c54285,u_a8a9f13e50b5,2024-06-12 16:20:00,paywallShown,generic,False,
e_f0fa6812c47941f2,u_13e190a1e5f9,2024-06-12 16:20:00,paywallShown,biblestudy,False,
e_832d399af4134038,u_91f80cf945e0,2024-06-12 16:22:00,contentViewed_other,,,
e_69812ea9919e4f1e,u_cb9c716a0cba,2024-06-12 16:26:00,appOpen,,,
e_9fadce6a2e6f4786,u_3f646f74db8c,2024-06-12 16:28:00,paywallShown,sleep,True,
e_70fe9eea44d44c69,u_580c0ca20b8a,2024-06-12 16:38:00,habitDone,,,
e_de9629adfaf443eb,u_75511ef6707e,2024-06-12 16:38:00,habitDone,,,
e_848e1360568e4c47,u_fb55562bc992,2024-06-12 16:40:00,appOpen,,,
e_e1569d7cf2204843,u_8be54700a05a,2024-06-12 16:47:00,habitDone,,,
e_457ba9e8cf014047,u_3f646f74db8c,2024-06-12 16:47:00,purchaseCompleted,sleep,,14.99
e_6223df0246af43e3,u_190f87226fe0,2024-06-12 16:48:00,appOpen,,,
e_6e64ede50b604d18,u_2ab952edbd53,2024-06-12 16:54:00,paywallShown,biblestudy,False,
e_576872cb087a4772,u_942b0f7287af,2024-06-12 16:55:00,appOpen,,,
e_2ef0672a717b4416,u_c498c30da687,2024-06-12 17:06:00,contentViewed_bible,,,
e_eaa07419a6044616,u_573490b9a8ac,2024-06-12 17:08:00,paywallShown,anxiety,False,
e_ec053d6bae2b4f38,u_16848a5c41f0,2024-06-12 17:15:00,appOpen,,,
e_038d0fa6adf44668,u_c71afff9891e,2024-06-12 17:29:00,contentViewed_bible,,,
e_cfd9ade634f0477c,u_ebcc47236a9e,2024-06-12 17:32:00,habitDone,,,
e_45155391bc224cf8,u_302621428096,2024-06-12 17:33:00,contentViewed_other,,,
e_2cb5600863724c56,u_b0d6d1b87ff3,2024-06-12 17:34:00,appOpen,,,
e_5cf5045795984411,u_ff58a3ae0718,2024-06-12 17:35:00,contentViewed_other,,,
e_4247b4b30beb4b5c,u_10c8560410ab,2024-06-12 17:38:00,habitDone,,,
e_673d107471f142af,u_60346dfb3e86,2024-06-12 17:40:00,appOpen,,,
e_42913e06358f402c,u_7dcf8ece3703,2024-06-12 17:41:00,contentViewed_other,,,
e_5302a544b1124299,u_38c18f1ad6cc,2024-06-12 17:42:00,habitDone,,,
e_47c6577470314ca5,u_bb54bb103217,2024-06-12 17:43:00,appOpen,,,
e_bdeac32b49e4466e,u_bcf8a8ce6cc3,2024-06-12 17:48:00,contentViewed_other,,,
e_904e6a41450244c3,u_71fbe87e8e79,2024-06-12 17:52:00,paywallShown,sleep,False,
e_bd4da8d214bd4f4b,u_75fa1f2befc3,2024-06-12 17:55:00,paywallShown,biblestudy,False,
e_6e8f51327fc8433b,u_8dc4f5572d32,2024-06-12 17:55:00,contentViewed_bible,,,
e_86e137d8bba84969,u_3f5818a001f7,2024-06-12 17:58:00,paywallShown,sleep,False,
e_7cc8e4b6a6a0431a,u_c19bf78d68d1,2024-06-12 18:01:00,contentViewed_sleep,,,
e_0b8f12484d624081,u_3abfdbfb9b84,2024-06-12 18:02:00,habitDone,,,
e_9ddc1b5341be43f6,u_e03e84daecfb,2024-06-12 18:03:00,contentViewed_bible,,,
e_97d729816ae6496b,u_83520aff6735,2024-06-12 18:03:00,appOpen,,,
e_7e603478169a43bd,u_54232696716c,2024-06-12 18:07:00,appOpen,,,
e_7c12d4341c2f4750,u_02053f2a18d1,2024-06-12 18:09:00,appOpen,,,
e_8909fc1d0da3481d,u_1d543edc8ea5,2024-06-12 18:09:00,contentViewed_anxiety,,,
e_b314f8e4f02844d8,u_0a299a683df5,2024-06-12 18:09:00,paywallShown,sleep,False,
e_9e1fed0965b9496c,u_dc6a07c93da8,2024-06-12 18:10:00,appOpen,,,
e_57c300c4bf0e49af,u_2595cee18f7e,2024-06-12 18:13:00,paywallShown,biblestudy,False,
e_febf640859ab4b5c,u_5005d7d8522e,2024-06-12 18:19:00,appOpen,,,
e_946901e092d14bdd,u_510ae50e7e79,2024-06-12 18:32:00,paywallShown,sleep,False,
e_86f2dd61b19c4f84,u_1401a78700ae,2024-06-12 18:33:00,paywallShown,anxiety,False,
e_e8e0427ac1ca423a,u_afb309020284,2024-06-12 18:35:00,contentViewed_anxiety,,,
e_1b946036ee594983,u_bd2af21e232c,2024-06-12 18:40:00,habitDone,,,
e_d29ed305575d4491,u_72f2b2d470f3,2024-06-12 18:42:00,contentViewed_other,,,
e_c15b5f408be54273,u_9f97eecd5f8e,2024-06-12 18:46:00,habitDone,,,
e_55492d26b3884304,u_497a7c2ef7f0,2024-06-12 18:49:00,contentViewed_anxiety,,,
e_3536fecbf75140f7,u_10c8560410ab,2024-06-12 18:57:00,contentViewed_sleep,,,
e_966b5f54e5bc43ee,u_322d7efaead8,2024-06-12 18:59:00,paywallShown,anxiety,False,
e_ce674ffc2a494a48,u_697d10e6ebb2,2024-06-12 18:59:00,habitDone,,,
e_7f25d62475314bb4,u_e2d980e0e5b7,2024-06-12 19:01:00,habitDone,,,
e_46527409e8334ffe,u_cc61739bc261,2024-06-12 19:10:00,habitDone,,,
e_462333a5f69141b2,u_07c29cd41a53,2024-06-12 19:13:00,habitDone,,,
e_d80cb4b85f994225,u_f80851bab065,2024-06-12 19:16:00,contentViewed_bible,,,
e_d654db9186e04a1a,u_8995590cbba8,2024-06-12 19:22:00,contentViewed_sleep,,,
e_e28a255077d449f9,u_d504d86d044a,2024-06-12 19:22:00,habitDone,,,
e_b48d8b156e4c4c07,u_253a565fc359,2024-06-12 19:33:00,contentViewed_other,,,
e_ec8894f6c9f042de,u_eaad64e03189,2024-06-12 19:40:00,appOpen,,,
e_b70d020593bf4e98,u_2cad91f94dfe,2024-06-12 19:40:00,paywallShown,anxiety,False,
e_194db20bc4604ccf,u_99c959cbfead,2024-06-12 19:50:00,contentViewed_anxiety,,,
e_7517a468276342bc,u_838900257f98,2024-06-12 19:51:00,habitDone,,,
e_71415b13925b4a66,u_2595cee18f7e,2024-06-12 19:53:00,paywallShown,anxiety,False,
e_e45f4c28ef3845a1,u_147b97a5d258,2024-06-12 19:53:00,habitDone,,,
e_ca57e845aa744a8e,u_6b95fe71fd5b,2024-06-12 19:55:00,habitDone,,,
e_060e6c6ec21f4a30,u_a9fa1002ac1b,2024-06-12 20:04:00,paywallShown,sleep,False,
e_26048e15464d4757,u_1a58fc980cc2,2024-06-12 20:04:00,contentViewed_anxiety,,,
e_298ef9031885407f,u_c11515c3f0d1,2024-06-12 20:11:00,paywallShown,sleep,False,
e_c692f90b7ef64096,u_49c674c24aad,2024-06-12 20:13:00,appOpen,,,
e_47830fbd5bbb46c5,u_d5926b1d8050,2024-06-12 20:14:00,paywallShown,biblestudy,False,
e_49185ffcd34c4e60,u_eefc88365f8f,2024-06-12 20:22:00,habitDone,,,
e_ced53d1c148e4844,u_8dc4f5572d32,2024-06-12 20:34:00,paywallShown,sleep,False,
